time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.202219220449,-0.388551059539,14.3564959306,6.1826076423,6.24848620707,0.0,0.348489606972,-0.813738340578,4.18472014956,-0.0507765241217,-0.00620421056832,0.0,423.93399454032465,424.6876818513412,423.7782057058085,426.20649230801655
1.9800000000000013,0.223900737268,-0.439628410824,14.6120631728,6.17999093003,6.24836772769,0.0,0.374231055531,-0.889093560482,4.33356343162,-0.0321710011464,0.0053688840813,0.0,469.6396553023895,470.5365570719568,468.9972024716824,470.4391359181626
2.0400000000000014,0.2470449325,-0.495040260764,14.874222717,6.17806735402,6.24864759976,0.0,0.397199797083,-0.958134068568,4.40476109955,-0.0318377662534,0.00321717756259,0.0,448.6321962876342,448.4573514816286,446.17336555076633,446.20020172347745
2.1000000000000014,0.271515036869,-0.554493828091,15.1393220779,6.17637232732,6.24936451066,0.0,0.41841787775,-1.02381164336,4.43172911416,-0.0218998894394,0.0253346396438,0.0,433.36200930910854,435.2172791140715,433.176292761911,434.0110278807049
2.1600000000000015,0.297215186347,-0.617839383059,15.4052869031,6.17469729041,6.25059266422,0.0,0.438126572291,-1.0878430214,4.43371494043,-0.044031172228,0.00832959026261,0.0,426.84179348128606,425.3879322141274,427.01727199493916,425.124599378926
2.2200000000000015,0.324101029143,-0.685138200986,15.6720497963,6.17177120127,6.25110469835,0.0,0.458015051016,-1.1556999276,4.45821952805,-0.0604978814526,0.00893943334765,0.0,433.21721303029904,433.2683764469944,434.6539368876,433.26994198195007
2.2800000000000016,0.35213156442,-0.75643338457,15.9390785767,6.16810030295,6.25148993688,0.0,0.476294310184,-1.22113181671,4.4427247838,-0.0625848130748,0.00083560456414,0.0,421.8468921425549,421.14635426489167,420.1686615967773,419.9847599060852
2.3400000000000016,0.381364612549,-0.832126868951,16.2086617271,6.16425692933,6.2514847745,0.0,0.498121418446,-1.30233394339,4.54288354152,-0.0671730304564,-0.00199633304053,0.0,457.95485211216334,457.7295166160549,458.18831224212323,457.82048231102317
2.4000000000000017,0.411960640708,-0.912975192843,16.4859054234,6.16063397207,6.25129876228,0.0,0.521738379344,-1.39296132044,4.69782665364,-0.0494304318123,-0.0054049255387,0.0,475.4934168673772,475.2322540951425,474.95031639392994,476.3068664226174
2.4600000000000017,0.443908118887,-0.999071894571,16.7702576363,6.15795226754,6.25072120843,0.0,0.54320554885,-1.47717734975,4.78013819391,-0.036599031171,-0.0197930309587,0.0,455.58162883840936,454.42971565948375,454.4445102544507,455.470861546733
2.520000000000002,0.477170566888,-1.09032490644,17.0599194413,6.15575150939,6.24919681697,0.0,0.565660214148,-1.56477508453,4.87475253208,-0.0368402936533,-0.0400517417081,0.0,460.53573793175104,458.9301839422063,459.6630623121933,459.64337287478037
2.580000000000002,0.511693906192,-1.18643245665,17.3517415316,6.15358464787,6.24714513012,0.0,0.585304562598,-1.63902242575,4.85265534294,-0.0347009575825,-0.0244988983261,0.0,422.3477112283573,423.68660447097363,423.77427584027987,423.95750372764087
2.640000000000002,0.547314101857,-1.28662997998,17.6391229127,6.15156845673,6.24520517609,0.0,0.602163384526,-1.70112658201,4.72718770728,-0.0314938143006,-0.0565621186023,0.0,389.04048456949454,386.0252547102559,387.1097018942487,387.4107954079966
2.700000000000002,0.584288325838,-1.3916453227,17.9269441336,6.14945274594,6.24192556857,0.0,0.630646001421,-1.79953797419,4.86613501193,-0.0441257777104,-0.0511056653219,0.0,472.94770952554853,473.3660270273546,473.8379913568944,472.86529478164056
2.760000000000002,0.623048830988,-1.50264007851,18.223243769,6.14732090193,6.23876655308,0.0,0.661679464205,-1.90047449653,5.00974812166,-0.0223100397456,-0.0559323924103,0.0,475.3743514528453,475.00268260866864,476.1810649334532,477.84665535951757
2.820000000000002,0.663905013594,-1.62023285447,18.5317512378,6.14582651712,6.23606305697,0.0,0.700510160443,-2.01931802775,5.27248639211,-0.0306826677767,-0.0292489927476,0.0,510.9850229341775,512.8828516948757,511.8064813124253,511.2101425777265
2.880000000000002,0.706971007876,-1.74447478893,18.8521980866,6.14422842197,6.23398010434,0.0,0.735188797751,-2.12219703512,5.40829356412,-0.0195696326046,-0.0488476807027,0.0,479.1755807936349,477.6826487148971,477.1600144543877,478.0076486314569
2.940000000000002,0.75198807858,-1.8744288722,19.1772112065,6.14269677739,6.23079001532,0.0,0.765645501548,-2.20974026674,5.42527460161,-0.0414192173701,-0.0636250496193,0.0,443.8417991554791,442.6251702763524,443.7554959373073,441.957739382099
3.000000000000002,0.798791479006,-2.00940623675,19.5013362834,6.14045612931,6.22732692348,0.0,0.794767427323,-2.28975311809,5.37898301182,-0.0302376830394,-0.0479551860054,0.0,421.8140363298333,423.16277714056986,422.61911344115384,423.5812205245724
